,created_at,pos,neg
17086,2014-06-16T06:25:36Z,0,1
17087,2014-06-16T06:25:19Z,1,0
17088,2014-06-15T23:31:14Z,0,1
17089,2014-06-16T12:39:08Z,0,1
17090,2014-06-16T23:39:51Z,1,0
17091,2014-06-16T17:30:21Z,0,1
17092,2014-06-17T03:12:25Z,1,0
17093,2014-06-15T23:55:26Z,0,1
17094,2014-06-16T01:37:20Z,1,0
17095,2014-06-16T00:28:25Z,0,1
17096,2014-06-16T20:05:32Z,0,1
17097,2014-06-16T00:41:08Z,0,1
17098,2014-06-16T23:33:10Z,1,0
17099,2014-06-17T03:02:20Z,0,1
17100,2014-06-17T08:29:58Z,0,1
17101,2014-06-17T08:08:17Z,1,0
17102,2014-06-16T01:52:56Z,0,1
17103,2014-06-16T20:43:31Z,1,0
17104,2014-06-17T08:12:31Z,0,1
17105,2014-06-15T23:57:30Z,1,0
17106,2014-06-16T00:22:05Z,1,0
17107,2014-06-17T03:05:08Z,1,0
17108,2014-06-16T06:23:36Z,0,1
17109,2014-06-16T01:53:14Z,1,0
17110,2014-06-17T08:22:00Z,1,0
17111,2014-06-17T02:29:45Z,0,1
17112,2014-06-17T03:17:26Z,0,1
17113,2014-06-16T00:37:08Z,0,1
17114,2014-06-16T20:59:46Z,1,0
17115,2014-06-16T10:59:37Z,0,1
17116,2014-06-17T10:19:36Z,0,1
17117,2014-06-16T18:59:58Z,1,0
17118,2014-06-15T23:55:42Z,1,0
17119,2014-06-16T17:23:30Z,0,1
17120,2014-06-17T08:29:27Z,1,0
17121,2014-06-15T22:50:47Z,0,1
17122,2014-06-17T03:15:49Z,0,1
17123,2014-06-16T20:28:05Z,1,0
17124,2014-06-16T06:10:50Z,0,1
17125,2014-06-17T10:16:14Z,0,1
17126,2014-06-16T06:28:00Z,1,0
17127,2014-06-17T10:09:25Z,0,1
17128,2014-06-17T03:07:47Z,0,1
17129,2014-06-17T00:41:42Z,1,0
17130,2014-06-16T06:13:20Z,0,1
17131,2014-06-17T03:08:45Z,1,0
17132,2014-06-16T01:25:40Z,0,1
17133,2014-06-17T08:33:43Z,1,0
17134,2014-06-15T23:40:35Z,0,1
17135,2014-06-16T05:27:41Z,0,1
17136,2014-06-17T08:14:18Z,0,1
17137,2014-06-16T06:20:15Z,1,0
17138,2014-06-16T01:32:48Z,1,0
17139,2014-06-16T23:32:40Z,1,0
17140,2014-06-16T01:22:08Z,0,1
17141,2014-06-16T06:31:22Z,1,0
17142,2014-06-17T03:03:24Z,1,0
17143,2014-06-15T23:19:00Z,1,0
17144,2014-06-17T08:36:37Z,1,0
17145,2014-06-17T00:03:41Z,1,0
17146,2014-06-16T21:11:04Z,1,0
17147,2014-06-17T08:24:09Z,1,0
17148,2014-06-15T23:46:03Z,0,1
17149,2014-06-15T23:57:59Z,0,1
17150,2014-06-16T00:31:47Z,0,1
17151,2014-06-16T17:24:04Z,0,1
17152,2014-06-16T11:21:42Z,0,1
17153,2014-06-15T22:40:11Z,0,1
17154,2014-06-17T10:19:28Z,1,0
17155,2014-06-16T18:14:07Z,0,1
17156,2014-06-17T10:23:50Z,1,0
17157,2014-06-15T23:35:06Z,0,1
17158,2014-06-15T00:33:20Z,0,1
17159,2014-06-15T03:17:31Z,1,0
17160,2014-06-14T22:36:03Z,1,0
17161,2014-06-15T02:43:24Z,0,1
17162,2014-06-15T02:30:45Z,0,1
17163,2014-06-15T22:31:54Z,0,1
17164,2014-06-15T03:24:08Z,1,0
17165,2014-06-14T07:17:19Z,1,0
17166,2014-06-15T03:20:08Z,1,0
17167,2014-06-13T17:47:00Z,0,1
17168,2014-06-14T07:18:25Z,0,1
17169,2014-06-15T03:29:17Z,0,1
17170,2014-06-13T12:43:03Z,1,0
17171,2014-06-15T02:00:11Z,1,0
17172,2014-06-13T13:29:46Z,1,0
17173,2014-06-13T12:54:21Z,1,0
17174,2014-06-15T03:37:09Z,0,1
17175,2014-06-13T23:21:38Z,1,0
17176,2014-06-13T12:49:11Z,1,0
17177,2014-06-15T03:30:29Z,1,0
17178,2014-06-15T22:30:49Z,1,0
17179,2014-06-15T00:10:06Z,0,1
17180,2014-06-15T02:55:22Z,1,0
17181,2014-06-13T12:53:18Z,0,1
17182,2014-06-15T00:18:49Z,0,1
17183,2014-06-13T13:00:53Z,1,0
17184,2014-06-14T07:05:38Z,1,0
17185,2014-06-13T14:19:49Z,1,0
17186,2014-06-15T02:28:02Z,1,0
17187,2014-06-14T22:44:18Z,1,0
17188,2014-06-13T17:48:02Z,0,1
17189,2014-06-14T07:01:54Z,0,1
17190,2014-06-13T12:47:13Z,1,0
17191,2014-06-14T22:42:56Z,0,1
17192,2014-06-15T00:22:44Z,1,0
17193,2014-06-15T03:07:03Z,1,0
17194,2014-06-13T13:41:30Z,1,0
17195,2014-06-13T08:46:00Z,1,0
17196,2014-06-15T03:14:11Z,0,1
17197,2014-06-13T13:23:18Z,1,0
17198,2014-06-13T08:53:16Z,1,0
17199,2014-06-15T02:38:18Z,0,1
17200,2014-06-14T22:20:57Z,0,1
17201,2014-06-15T22:19:18Z,0,1
17202,2014-06-13T12:44:55Z,1,0
17203,2014-06-13T12:51:31Z,0,1
17204,2014-06-13T12:43:49Z,0,1
17205,2014-06-13T10:16:40Z,1,0
17206,2014-06-15T03:06:21Z,0,1
17207,2014-06-13T12:48:13Z,1,0
17208,2014-06-13T10:20:35Z,0,1
17209,2014-06-13T10:09:17Z,0,1
17210,2014-06-15T11:16:11Z,0,1
17211,2014-06-15T22:35:26Z,0,1
17212,2014-06-15T00:29:05Z,1,0
17213,2014-06-13T08:55:40Z,1,0
17214,2014-06-15T02:23:39Z,0,1
17215,2014-06-13T10:05:14Z,0,1
17216,2014-06-14T22:21:53Z,1,0
17217,2014-06-14T22:37:06Z,1,0
17218,2014-06-13T12:52:08Z,0,1
17219,2014-06-15T03:20:41Z,0,1
17220,2014-06-15T03:22:04Z,0,1
17221,2014-06-15T22:31:13Z,0,1
17222,2014-06-14T22:43:09Z,1,0
17223,2014-06-13T12:46:12Z,0,1
17224,2014-06-14T23:56:46Z,0,1
17225,2014-06-13T10:17:26Z,0,1
17226,2014-06-14T22:38:17Z,1,0
17227,2014-06-15T00:21:32Z,0,1
17228,2014-06-13T12:55:58Z,1,0
17229,2014-06-14T22:23:43Z,1,0
17230,2014-06-14T22:25:31Z,1,0
17231,2014-06-15T03:09:08Z,1,0
17232,2014-06-15T01:56:15Z,1,0
17233,2014-06-15T00:25:43Z,0,1
17234,2014-06-15T03:24:30Z,1,0
17235,2014-06-15T02:09:25Z,0,1
17236,2014-06-14T23:17:28Z,1,0
17237,2014-06-13T12:49:26Z,0,1
17238,2014-06-14T23:49:37Z,0,1
17239,2014-06-15T02:18:48Z,0,1
17240,2014-06-15T22:38:35Z,1,0
17241,2014-06-13T09:02:17Z,0,1
17242,2014-06-14T07:05:53Z,0,1
17243,2014-06-15T00:34:15Z,0,1
17244,2014-06-13T11:12:13Z,0,1
17245,2014-06-13T12:44:14Z,0,1
17246,2014-06-13T12:54:48Z,1,0
17247,2014-06-15T03:31:32Z,1,0
17248,2014-06-15T00:34:53Z,1,0
17249,2014-06-14T22:23:06Z,0,1
17250,2014-06-13T08:52:37Z,1,0
17251,2014-06-13T12:52:49Z,0,1
17252,2014-06-13T10:11:39Z,0,1
17253,2014-06-13T20:05:33Z,1,0
17254,2014-06-14T22:25:10Z,0,1
17255,2014-06-15T03:18:34Z,1,0
17256,2014-06-14T22:39:33Z,0,1
17257,2014-06-15T03:12:33Z,0,1
17258,2014-06-10T19:45:34Z,0,1
17259,2014-06-10T20:31:54Z,1,0
17260,2014-06-10T05:01:26Z,1,0
17261,2014-06-10T23:45:12Z,0,1
17262,2014-06-13T08:19:13Z,0,1
17263,2014-06-12T12:03:37Z,0,1
17264,2014-06-11T02:27:02Z,0,1
17265,2014-06-12T01:35:13Z,0,1
17266,2014-06-13T08:15:27Z,1,0
17267,2014-06-12T01:35:30Z,0,1
17268,2014-06-13T08:21:02Z,1,0
17269,2014-06-11T19:53:38Z,0,1
17270,2014-06-10T21:00:12Z,1,0
17271,2014-06-11T15:44:17Z,1,0
17272,2014-06-10T02:51:25Z,0,1
17273,2014-06-10T11:19:24Z,0,1
17274,2014-06-10T23:32:23Z,0,1
17275,2014-06-12T15:30:28Z,1,0
17276,2014-06-10T12:28:46Z,0,1
17277,2014-06-09T17:14:53Z,1,0
17278,2014-06-10T02:41:28Z,1,0
17279,2014-06-10T23:40:56Z,1,0
17280,2014-06-12T14:15:20Z,0,1
17281,2014-06-10T02:22:12Z,1,0
17282,2014-06-11T02:59:44Z,1,0
17283,2014-06-11T00:32:26Z,0,1
17284,2014-06-11T20:27:51Z,0,1
17285,2014-06-10T02:27:37Z,0,1
17286,2014-06-08T18:16:20Z,1,0
17287,2014-06-11T02:55:24Z,1,0
17288,2014-06-11T01:46:02Z,0,1
17289,2014-06-11T20:26:53Z,1,0
17290,2014-06-10T02:43:11Z,0,1
17291,2014-06-11T18:54:00Z,1,0
17292,2014-06-09T17:49:21Z,0,1
17293,2014-06-12T14:36:32Z,0,1
17294,2014-06-09T17:24:39Z,0,1
17295,2014-06-12T16:13:19Z,0,1
17296,2014-06-08T19:40:26Z,1,0
17297,2014-06-10T02:17:48Z,0,1
17298,2014-06-11T17:54:25Z,1,0
17299,2014-06-08T16:01:40Z,1,0
17300,2014-06-08T15:01:47Z,0,1
17301,2014-06-09T17:03:29Z,1,0
17302,2014-06-09T20:00:31Z,1,0
17303,2014-06-12T01:32:24Z,0,1
17304,2014-06-08T15:08:40Z,0,1
17305,2014-06-11T02:43:12Z,0,1
17306,2014-06-09T16:54:35Z,0,1
17307,2014-06-12T15:29:00Z,1,0
17308,2014-06-11T00:34:51Z,1,0
17309,2014-06-11T01:24:11Z,0,1
17310,2014-06-12T15:14:54Z,0,1
17311,2014-06-10T02:18:34Z,1,0
17312,2014-06-10T12:54:11Z,0,1
17313,2014-06-11T01:44:53Z,0,1
17314,2014-06-10T12:43:28Z,1,0
17315,2014-06-11T15:40:15Z,1,0
17316,2014-06-11T00:29:19Z,0,1
17317,2014-06-11T22:58:30Z,0,1
17318,2014-06-12T15:33:48Z,1,0
17319,2014-06-09T19:36:10Z,0,1
17320,2014-06-10T02:33:01Z,0,1
17321,2014-06-11T21:14:04Z,0,1
17322,2014-06-08T14:13:04Z,0,1
17323,2014-06-09T18:29:00Z,1,0
17324,2014-06-11T00:46:21Z,0,1
17325,2014-06-11T03:01:43Z,1,0
17326,2014-06-10T02:23:23Z,1,0
17327,2014-06-11T00:47:25Z,1,0
17328,2014-06-09T19:58:40Z,1,0
17329,2014-06-11T00:16:56Z,0,1
17330,2014-06-08T15:17:48Z,1,0
17331,2014-06-11T00:38:03Z,0,1
17332,2014-06-10T12:55:41Z,1,0
17333,2014-06-13T08:41:52Z,0,1
17334,2014-06-10T11:07:06Z,1,0
17335,2014-06-08T14:08:30Z,1,0
17336,2014-06-12T20:03:54Z,1,0
17337,2014-06-10T02:31:55Z,1,0
17338,2014-06-09T20:04:17Z,1,0
17339,2014-06-08T15:10:17Z,0,1
17340,2014-06-11T18:22:11Z,1,0
17341,2014-06-13T08:38:33Z,1,0
17342,2014-06-13T08:32:08Z,1,0
17343,2014-06-12T01:36:48Z,1,0
17344,2014-06-10T02:35:43Z,1,0
17345,2014-06-12T14:14:57Z,1,0
17346,2014-06-11T02:46:27Z,1,0
17347,2014-06-12T12:32:24Z,1,0
17348,2014-06-10T11:15:53Z,1,0
17349,2014-06-12T12:07:32Z,0,1
17350,2014-06-09T18:44:19Z,0,1
17351,2014-06-11T16:25:28Z,1,0
17352,2014-06-09T17:00:35Z,1,0
17353,2014-06-11T02:47:25Z,0,1
17354,2014-06-12T16:13:10Z,1,0
17355,2014-06-12T12:35:15Z,1,0
17356,2014-06-11T02:56:58Z,0,1
17357,2014-06-13T07:39:27Z,1,0
17358,2014-06-08T13:57:06Z,1,0
17359,2014-06-08T05:01:58Z,1,0
17360,2014-06-04T21:33:48Z,1,0
17361,2014-06-04T13:59:55Z,0,1
17362,2014-06-02T03:10:52Z,1,0
17363,2014-06-04T14:10:22Z,0,1
17364,2014-06-02T03:06:46Z,1,0
17365,2014-06-03T13:13:11Z,1,0
17366,2014-06-04T18:57:40Z,1,0
17367,2014-06-08T11:25:15Z,1,0
17368,2014-06-04T03:03:15Z,0,1
17369,2014-06-04T14:08:34Z,0,1
17370,2014-06-04T23:13:47Z,0,1
17371,2014-06-03T15:29:01Z,0,1
17372,2014-06-05T07:00:57Z,1,0
17373,2014-06-03T19:59:28Z,1,0
17374,2014-06-02T18:05:51Z,1,0
17375,2014-06-04T18:10:01Z,1,0
17376,2014-06-08T11:39:47Z,1,0
17377,2014-06-04T09:30:38Z,1,0
17378,2014-06-02T17:50:54Z,1,0
17379,2014-06-04T15:37:14Z,0,1
17380,2014-06-08T11:23:46Z,1,0
17381,2014-06-04T10:48:54Z,0,1
17382,2014-06-04T16:03:28Z,1,0
17383,2014-06-04T03:08:04Z,0,1
17384,2014-06-03T06:03:23Z,0,1
17385,2014-06-08T01:09:44Z,1,0
17386,2014-06-04T10:19:52Z,1,0
17387,2014-06-03T05:50:58Z,0,1
17388,2014-06-03T20:25:51Z,1,0
17389,2014-06-07T04:16:23Z,1,0
17390,2014-06-08T11:43:09Z,0,1
17391,2014-06-03T18:38:54Z,1,0
17392,2014-06-08T11:47:25Z,0,1
17393,2014-06-08T13:44:55Z,1,0
17394,2014-06-08T11:36:25Z,1,0
17395,2014-06-03T11:03:45Z,0,1
17396,2014-06-03T18:34:41Z,1,0
17397,2014-06-06T01:07:48Z,0,1
17398,2014-06-02T15:13:28Z,0,1
17399,2014-06-03T18:51:33Z,1,0
17400,2014-06-04T18:19:56Z,1,0
17401,2014-06-04T10:23:11Z,0,1
17402,2014-06-04T10:38:15Z,1,0
17403,2014-06-03T19:55:27Z,1,0
17404,2014-06-04T10:09:04Z,1,0
17405,2014-06-05T06:48:16Z,0,1
17406,2014-06-08T04:37:15Z,1,0
17407,2014-06-03T13:11:20Z,1,0
17408,2014-06-02T03:10:22Z,0,1
17409,2014-06-04T15:07:20Z,1,0
17410,2014-06-03T19:41:30Z,1,0
17411,2014-06-03T18:32:41Z,1,0
17412,2014-06-04T19:21:41Z,1,0
17413,2014-06-05T15:34:49Z,1,0
17414,2014-06-04T16:48:18Z,0,1
17415,2014-06-07T04:37:03Z,1,0
17416,2014-06-03T05:37:23Z,0,1
17417,2014-06-08T11:55:06Z,0,1
17418,2014-06-02T14:37:49Z,0,1
17419,2014-06-03T15:29:38Z,1,0
17420,2014-06-03T11:31:56Z,0,1
17421,2014-06-02T03:05:26Z,0,1
17422,2014-06-04T13:34:35Z,1,0
17423,2014-06-08T04:53:17Z,1,0
17424,2014-06-02T21:11:35Z,1,0
17425,2014-06-04T18:25:59Z,1,0
17426,2014-06-08T13:51:19Z,1,0
17427,2014-06-04T18:12:39Z,1,0
17428,2014-06-04T09:57:30Z,1,0
17429,2014-06-04T23:11:51Z,1,0
17430,2014-06-03T13:09:44Z,0,1
17431,2014-06-07T22:37:59Z,1,0
17432,2014-06-05T15:19:33Z,1,0
17433,2014-06-03T20:10:41Z,1,0
17434,2014-06-05T13:51:13Z,1,0
17435,2014-06-02T18:02:43Z,0,1
17436,2014-06-04T18:15:23Z,1,0
17437,2014-06-03T18:48:05Z,1,0
17438,2014-06-03T05:41:48Z,0,1
17439,2014-06-04T09:47:13Z,1,0
17440,2014-06-05T20:03:59Z,1,0
17441,2014-06-08T11:38:47Z,0,1
17442,2014-06-03T16:37:02Z,1,0
17443,2014-06-02T17:58:21Z,1,0
17444,2014-06-05T16:14:46Z,0,1
17445,2014-06-02T20:14:15Z,1,0
17446,2014-06-03T15:30:09Z,1,0
17447,2014-06-03T06:02:30Z,0,1
17448,2014-06-04T13:01:53Z,1,0
17449,2014-06-06T16:39:57Z,1,0
17450,2014-06-08T04:30:41Z,1,0
17451,2014-06-03T05:39:05Z,0,1
17452,2014-06-02T03:08:49Z,1,0
17453,2014-06-07T04:21:22Z,0,1
17454,2014-06-06T19:46:39Z,1,0
17455,2014-06-03T19:10:06Z,0,1
17456,2014-06-05T00:05:26Z,1,0
17457,2014-06-06T19:44:15Z,0,1
17458,2014-05-30T19:25:19Z,1,0
17459,2014-05-27T21:46:22Z,1,0
17460,2014-06-01T00:52:03Z,1,0
17461,2014-05-27T21:11:21Z,0,1
17462,2014-05-26T09:01:40Z,1,0
17463,2014-05-30T15:32:45Z,1,0
17464,2014-05-29T12:28:50Z,1,0
17465,2014-06-01T00:48:44Z,0,1
17466,2014-05-27T09:23:50Z,1,0
17467,2014-05-27T23:01:03Z,1,0
17468,2014-05-27T09:07:56Z,1,0
17469,2014-06-01T01:09:39Z,1,0
17470,2014-05-31T09:19:07Z,1,0
17471,2014-06-01T10:45:03Z,1,0
17472,2014-05-27T22:52:24Z,1,0
17473,2014-05-26T08:41:04Z,0,1
17474,2014-05-30T17:45:46Z,0,1
17475,2014-06-02T02:56:55Z,0,1
17476,2014-06-01T01:12:24Z,0,1
17477,2014-05-27T09:21:54Z,0,1
17478,2014-05-26T08:42:08Z,0,1
17479,2014-06-01T01:08:12Z,1,0
17480,2014-06-02T03:04:55Z,0,1
17481,2014-06-02T01:40:14Z,0,1
17482,2014-05-31T11:14:18Z,1,0
17483,2014-06-01T01:10:16Z,0,1
17484,2014-06-02T03:04:36Z,0,1
17485,2014-05-28T20:57:13Z,1,0
17486,2014-05-30T16:02:16Z,1,0
17487,2014-05-30T15:17:29Z,1,0
17488,2014-06-02T02:58:32Z,0,1
17489,2014-05-26T20:33:38Z,0,1
17490,2014-05-28T20:30:19Z,1,0
17491,2014-05-30T16:15:25Z,1,0
17492,2014-06-02T01:41:02Z,0,1
17493,2014-05-28T18:13:25Z,1,0
17494,2014-05-27T15:57:28Z,1,0
17495,2014-05-30T18:41:32Z,0,1
17496,2014-06-01T10:30:30Z,0,1
17497,2014-06-02T01:31:06Z,1,0
17498,2014-05-27T12:11:17Z,1,0
17499,2014-06-02T01:30:24Z,0,1
17500,2014-05-27T21:16:29Z,0,1
17501,2014-05-27T20:02:06Z,1,0
17502,2014-05-30T14:55:19Z,1,0
17503,2014-06-02T03:01:30Z,1,0
17504,2014-05-27T12:12:00Z,1,0
17505,2014-05-28T14:42:04Z,0,1
17506,2014-05-28T13:02:41Z,1,0
17507,2014-06-02T01:41:22Z,1,0
17508,2014-05-30T15:57:10Z,1,0
17509,2014-05-31T11:15:46Z,1,0
17510,2014-05-31T11:19:28Z,0,1
17511,2014-05-29T20:56:59Z,0,1
17512,2014-05-26T22:41:39Z,0,1
17513,2014-05-28T15:42:03Z,0,1
17514,2014-05-27T09:21:08Z,1,0
17515,2014-06-02T01:28:26Z,1,0
17516,2014-05-26T23:18:02Z,0,1
17517,2014-05-30T19:27:16Z,1,0
17518,2014-05-31T11:15:01Z,1,0
17519,2014-05-27T22:55:54Z,1,0
17520,2014-06-02T01:38:39Z,0,1
17521,2014-05-28T21:10:38Z,0,1
17522,2014-06-01T01:35:05Z,1,0
17523,2014-05-25T22:24:20Z,0,1
17524,2014-05-26T08:43:39Z,0,1
17525,2014-06-01T10:38:46Z,1,0
17526,2014-06-01T01:41:29Z,1,0
17527,2014-06-01T00:34:20Z,1,0
17528,2014-06-02T01:41:40Z,1,0
17529,2014-05-31T11:17:45Z,1,0
17530,2014-05-30T15:12:49Z,1,0
17531,2014-06-01T10:28:46Z,0,1
17532,2014-06-01T10:43:53Z,1,0
17533,2014-06-01T10:46:08Z,0,1
17534,2014-06-01T01:38:17Z,1,0
17535,2014-05-31T09:13:05Z,1,0
17536,2014-06-01T01:11:22Z,1,0
17537,2014-05-28T15:37:11Z,0,1
17538,2014-06-02T00:41:10Z,0,1
17539,2014-06-01T00:44:07Z,0,1
17540,2014-05-31T22:56:13Z,1,0
17541,2014-05-29T20:03:11Z,1,0
17542,2014-06-02T01:39:04Z,0,1
17543,2014-05-27T09:25:38Z,0,1
17544,2014-06-01T01:31:34Z,0,1
17545,2014-05-27T12:12:40Z,0,1
17546,2014-05-27T09:08:39Z,0,1
17547,2014-05-30T15:10:22Z,0,1
17548,2014-05-29T12:37:36Z,1,0
17549,2014-05-26T08:55:55Z,1,0
17550,2014-05-27T16:07:19Z,1,0
17551,2014-06-01T00:55:12Z,0,1
17552,2014-05-30T11:16:12Z,0,1
17553,2014-05-27T18:00:13Z,1,0
17554,2014-05-28T02:22:09Z,0,1
17555,2014-05-31T11:16:33Z,1,0
17556,2014-06-01T00:34:59Z,1,0
17557,2014-05-30T17:47:00Z,1,0
17558,2014-05-16T15:29:02Z,1,0
17559,2014-05-18T18:14:03Z,0,1
17560,2014-05-17T06:08:17Z,1,0
17561,2014-05-17T06:02:45Z,1,0
17562,2014-05-23T12:12:42Z,1,0
17563,2014-05-23T14:37:34Z,1,0
17564,2014-05-23T15:38:37Z,1,0
17565,2014-05-20T20:50:51Z,0,1
17566,2014-05-17T06:12:39Z,1,0
17567,2014-05-19T19:46:17Z,1,0
17568,2014-05-19T06:17:22Z,0,1
17569,2014-05-23T14:42:44Z,1,0
17570,2014-05-23T18:13:43Z,0,1
17571,2014-05-20T18:29:18Z,0,1
17572,2014-05-20T17:47:24Z,0,1
17573,2014-05-17T06:27:17Z,1,0
17574,2014-05-15T20:04:23Z,1,0
17575,2014-05-18T00:24:44Z,0,1
17576,2014-05-18T00:27:58Z,1,0
17577,2014-05-20T16:15:23Z,1,0
17578,2014-05-22T13:11:11Z,0,1
17579,2014-05-18T00:18:35Z,0,1
17580,2014-05-23T12:10:05Z,1,0
17581,2014-05-23T18:26:09Z,1,0
17582,2014-05-19T06:06:17Z,0,1
17583,2014-05-19T06:46:05Z,0,1
17584,2014-05-19T15:25:13Z,1,0
17585,2014-05-17T06:20:43Z,0,1
17586,2014-05-20T04:04:31Z,1,0
17587,2014-05-19T06:28:45Z,0,1
17588,2014-05-16T20:05:51Z,0,1
17589,2014-05-23T12:15:46Z,0,1
17590,2014-05-23T14:24:57Z,1,0
17591,2014-05-19T14:33:16Z,1,0
17592,2014-05-18T12:29:35Z,1,0
17593,2014-05-19T06:49:11Z,0,1
17594,2014-05-19T06:16:04Z,0,1
17595,2014-05-19T14:48:17Z,1,0
17596,2014-05-18T00:30:42Z,1,0
17597,2014-05-17T06:24:24Z,0,1
17598,2014-05-19T06:10:21Z,0,1
17599,2014-05-20T21:08:13Z,0,1
17600,2014-05-21T20:13:29Z,1,0
17601,2014-05-20T04:56:30Z,0,1
17602,2014-05-17T06:31:22Z,1,0
17603,2014-05-23T17:48:33Z,0,1
17604,2014-05-21T20:24:51Z,1,0
17605,2014-05-17T16:47:55Z,1,0
17606,2014-05-22T19:33:01Z,0,1
17607,2014-05-20T05:45:02Z,0,1
17608,2014-05-19T19:39:15Z,0,1
17609,2014-05-16T19:24:10Z,1,0
17610,2014-05-23T18:59:53Z,1,0
17611,2014-05-19T06:23:11Z,0,1
17612,2014-05-22T18:44:46Z,1,0
17613,2014-05-21T19:48:32Z,1,0
17614,2014-05-22T18:51:10Z,1,0
17615,2014-05-25T10:27:42Z,1,0
17616,2014-05-19T15:24:12Z,1,0
17617,2014-05-21T18:56:21Z,1,0
17618,2014-05-22T13:14:59Z,0,1
17619,2014-05-15T18:22:45Z,1,0
17620,2014-05-18T12:57:22Z,0,1
17621,2014-05-23T15:29:54Z,1,0
17622,2014-05-25T22:05:21Z,1,0
17623,2014-05-19T06:24:45Z,1,0
17624,2014-05-22T20:44:56Z,1,0
17625,2014-05-21T17:55:40Z,1,0
17626,2014-05-23T13:02:52Z,1,0
17627,2014-05-18T12:19:23Z,0,1
17628,2014-05-24T22:55:11Z,1,0
17629,2014-05-22T19:20:41Z,1,0
17630,2014-05-23T18:10:47Z,1,0
17631,2014-05-20T04:55:46Z,1,0
17632,2014-05-17T06:22:51Z,1,0
17633,2014-05-23T18:22:29Z,0,1
17634,2014-05-22T12:18:29Z,1,0
17635,2014-05-23T12:27:12Z,1,0
17636,2014-05-22T13:12:36Z,0,1
17637,2014-05-23T17:46:29Z,1,0
17638,2014-05-21T20:18:05Z,0,1
17639,2014-05-15T18:52:12Z,1,0
17640,2014-05-23T14:20:59Z,1,0
17641,2014-05-16T23:20:06Z,0,1
17642,2014-05-20T05:46:22Z,0,1
17643,2014-05-20T20:41:02Z,1,0
17644,2014-05-16T17:45:51Z,1,0
17645,2014-05-19T19:43:29Z,1,0
17646,2014-05-19T06:22:36Z,1,0
17647,2014-05-15T18:57:12Z,1,0
17648,2014-05-16T18:50:30Z,0,1
17649,2014-05-22T13:09:39Z,1,0
17650,2014-05-18T00:22:59Z,0,1
17651,2014-05-18T00:17:13Z,0,1
17652,2014-05-17T06:23:23Z,1,0
17653,2014-05-16T23:18:08Z,1,0
17654,2014-05-17T16:53:10Z,0,1
17655,2014-05-20T04:08:36Z,0,1
17656,2014-05-20T03:45:14Z,1,0
17657,2014-05-18T00:29:49Z,1,0
17658,2014-05-07T15:34:03Z,0,1
17659,2014-05-08T03:53:48Z,1,0
17660,2014-05-09T21:01:46Z,1,0
17661,2014-05-15T15:47:00Z,1,0
17662,2014-05-14T19:23:49Z,0,1
17663,2014-05-09T21:03:25Z,1,0
17664,2014-05-09T05:15:07Z,1,0
17665,2014-05-05T11:38:56Z,0,1
17666,2014-05-05T18:21:16Z,0,1
17667,2014-05-07T13:13:40Z,1,0
17668,2014-05-09T17:26:24Z,1,0
17669,2014-05-14T18:31:59Z,1,0
17670,2014-05-09T00:20:54Z,0,1
17671,2014-05-05T13:09:36Z,0,1
17672,2014-05-13T20:36:42Z,1,0
17673,2014-05-09T21:10:12Z,0,1
17674,2014-05-09T00:11:01Z,0,1
17675,2014-05-06T06:32:39Z,1,0
17676,2014-05-09T00:08:19Z,0,1
17677,2014-05-06T20:34:26Z,1,0
17678,2014-05-06T17:55:27Z,1,0
17679,2014-05-12T19:24:09Z,1,0
17680,2014-05-13T16:01:04Z,1,0
17681,2014-05-09T02:46:51Z,0,1
17682,2014-05-09T00:35:47Z,0,1
17683,2014-05-08T15:54:28Z,1,0
17684,2014-05-12T15:45:25Z,1,0
17685,2014-05-11T05:06:38Z,0,1
17686,2014-05-15T17:19:58Z,1,0
17687,2014-05-15T15:31:05Z,1,0
17688,2014-05-05T15:16:12Z,1,0
17689,2014-05-13T16:14:33Z,1,0
17690,2014-05-07T20:11:30Z,1,0
17691,2014-05-12T15:57:56Z,1,0
17692,2014-05-08T01:34:41Z,1,0
17693,2014-05-08T01:39:15Z,0,1
17694,2014-05-06T19:52:56Z,0,1
17695,2014-05-06T14:16:52Z,1,0
17696,2014-05-05T19:21:48Z,0,1
17697,2014-05-09T00:01:41Z,0,1
17698,2014-05-13T14:32:03Z,0,1
17699,2014-05-06T05:17:16Z,0,1
17700,2014-05-05T15:11:06Z,1,0
17701,2014-05-05T21:01:57Z,1,0
17702,2014-05-08T18:54:22Z,1,0
17703,2014-05-13T19:11:10Z,0,1
17704,2014-05-05T13:10:39Z,1,0
17705,2014-05-11T05:13:37Z,1,0
17706,2014-05-08T19:34:56Z,0,1
17707,2014-05-08T19:40:00Z,1,0
17708,2014-05-09T16:08:04Z,1,0
17709,2014-05-12T18:12:12Z,1,0
17710,2014-05-13T15:54:27Z,1,0
17711,2014-05-05T15:20:20Z,0,1
17712,2014-05-12T15:37:22Z,1,0
17713,2014-05-07T13:17:12Z,1,0
17714,2014-05-10T00:27:09Z,0,1
17715,2014-05-09T02:51:04Z,0,1
17716,2014-05-11T05:05:24Z,0,1
17717,2014-05-12T19:18:47Z,1,0
17718,2014-05-08T03:41:12Z,0,1
17719,2014-05-05T11:40:43Z,1,0
17720,2014-05-13T18:38:01Z,0,1
